fecha	archivo	algoritmo	cp	minsplit	minbucket	maxdepth	ganancias	
20160920 091753	abril	rpart	0.001	800	2	17	0	
20160920 091806	abril	rpart	0.001	800	2	18	0	
20160920 091820	abril	rpart	0.001	800	2	19	0	
20160920 091837	abril	rpart	0.001	800	2	20	0	
20160920 091842	abril	rpart	0.001	800	3	3	0	
20160920 091848	abril	rpart	0.001	800	3	4	0	
20160920 091854	abril	rpart	0.001	800	3	5	0	
20160920 091903	abril	rpart	0.001	800	3	6	0	
20160920 091911	abril	rpart	0.001	800	3	7	0	
20160920 091920	abril	rpart	0.001	800	3	8	0	
20160920 091929	abril	rpart	0.001	800	3	9	0	
20160920 091939	abril	rpart	0.001	800	3	10	0	
20160920 091950	abril	rpart	0.001	800	3	11	0	
20160920 092002	abril	rpart	0.001	800	3	12	0	
20160920 092015	abril	rpart	0.001	800	3	13	0	
20160920 092027	abril	rpart	0.001	800	3	14	0	
20160920 092040	abril	rpart	0.001	800	3	15	0	
20160920 092053	abril	rpart	0.001	800	3	16	0	
20160920 092107	abril	rpart	0.001	800	3	17	0	
20160920 092121	abril	rpart	0.001	800	3	18	0	
20160920 092136	abril	rpart	0.001	800	3	19	0	
20160920 092154	abril	rpart	0.001	800	3	20	0	
20160920 092159	abril	rpart	0.001	800	4	3	0	
20160920 092204	abril	rpart	0.001	800	4	4	0	
20160920 092210	abril	rpart	0.001	800	4	5	0	
20160920 092217	abril	rpart	0.001	800	4	6	0	
20160920 092225	abril	rpart	0.001	800	4	7	0	
20160920 092234	abril	rpart	0.001	800	4	8	0	
20160920 092244	abril	rpart	0.001	800	4	9	0	
20160920 092256	abril	rpart	0.001	800	4	10	0	
20160920 092307	abril	rpart	0.001	800	4	11	0	
20160920 092318	abril	rpart	0.001	800	4	12	0	
20160920 092330	abril	rpart	0.001	800	4	13	0	
20160920 092344	abril	rpart	0.001	800	4	14	0	
20160920 092359	abril	rpart	0.001	800	4	15	0	
20160920 092415	abril	rpart	0.001	800	4	16	0	
20160920 092431	abril	rpart	0.001	800	4	17	0	
20160920 092445	abril	rpart	0.001	800	4	18	0	
20160920 092500	abril	rpart	0.001	800	4	19	0	
20160920 092516	abril	rpart	0.001	800	4	20	0	
20160920 092521	abril	rpart	0.001	800	5	3	0	
20160920 092526	abril	rpart	0.001	800	5	4	0	
20160920 092532	abril	rpart	0.001	800	5	5	0	
20160920 092539	abril	rpart	0.001	800	5	6	0	
20160920 092547	abril	rpart	0.001	800	5	7	0	
20160920 092557	abril	rpart	0.001	800	5	8	0	
20160920 092607	abril	rpart	0.001	800	5	9	0	
20160920 092619	abril	rpart	0.001	800	5	10	0	
20160920 092630	abril	rpart	0.001	800	5	11	0	
20160920 092641	abril	rpart	0.001	800	5	12	0	
20160920 092652	abril	rpart	0.001	800	5	13	0	
20160920 092707	abril	rpart	0.001	800	5	14	0	
20160920 092720	abril	rpart	0.001	800	5	15	0	
20160920 092734	abril	rpart	0.001	800	5	16	0	
20160920 092748	abril	rpart	0.001	800	5	17	0	
20160920 092803	abril	rpart	0.001	800	5	18	0	
20160920 092818	abril	rpart	0.001	800	5	19	0	
20160920 092834	abril	rpart	0.001	800	5	20	0	
20160920 092838	abril	rpart	0.001	900	2	3	0	
20160920 092844	abril	rpart	0.001	900	2	4	0	
20160920 092850	abril	rpart	0.001	900	2	5	0	
20160920 092859	abril	rpart	0.001	900	2	6	0	
20160920 092907	abril	rpart	0.001	900	2	7	0	
20160920 092916	abril	rpart	0.001	900	2	8	0	
20160920 092925	abril	rpart	0.001	900	2	9	0	
20160920 092935	abril	rpart	0.001	900	2	10	0	
20160920 092945	abril	rpart	0.001	900	2	11	0	
20160920 092957	abril	rpart	0.001	900	2	12	0	
20160920 093008	abril	rpart	0.001	900	2	13	0	
20160920 093021	abril	rpart	0.001	900	2	14	0	
20160920 093033	abril	rpart	0.001	900	2	15	0	
20160920 093046	abril	rpart	0.001	900	2	16	0	
20160920 093059	abril	rpart	0.001	900	2	17	0	
20160920 093113	abril	rpart	0.001	900	2	18	0	
20160920 093128	abril	rpart	0.001	900	2	19	0	
20160920 093145	abril	rpart	0.001	900	2	20	0	
20160920 093150	abril	rpart	0.001	900	3	3	0	
20160920 093155	abril	rpart	0.001	900	3	4	0	
20160920 093202	abril	rpart	0.001	900	3	5	0	
20160920 093209	abril	rpart	0.001	900	3	6	0	
20160920 093217	abril	rpart	0.001	900	3	7	0	
20160920 093226	abril	rpart	0.001	900	3	8	0	
20160920 093235	abril	rpart	0.001	900	3	9	0	
20160920 093245	abril	rpart	0.001	900	3	10	0	
20160920 093257	abril	rpart	0.001	900	3	11	0	
20160920 093309	abril	rpart	0.001	900	3	12	0	
20160920 093320	abril	rpart	0.001	900	3	13	0	
20160920 093332	abril	rpart	0.001	900	3	14	0	
20160920 093344	abril	rpart	0.001	900	3	15	0	
20160920 093358	abril	rpart	0.001	900	3	16	0	
20160920 093415	abril	rpart	0.001	900	3	17	0	
20160920 093431	abril	rpart	0.001	900	3	18	0	
20160920 093447	abril	rpart	0.001	900	3	19	0	
20160920 093503	abril	rpart	0.001	900	3	20	0	
20160920 093508	abril	rpart	0.001	900	4	3	0	
20160920 093514	abril	rpart	0.001	900	4	4	0	
20160920 093520	abril	rpart	0.001	900	4	5	0	
20160920 093528	abril	rpart	0.001	900	4	6	0	
20160920 093537	abril	rpart	0.001	900	4	7	0	
20160920 093547	abril	rpart	0.001	900	4	8	0	
20160920 093556	abril	rpart	0.001	900	4	9	0	
20160920 093605	abril	rpart	0.001	900	4	10	0	
20160920 093616	abril	rpart	0.001	900	4	11	0	
20160920 093627	abril	rpart	0.001	900	4	12	0	
20160920 093639	abril	rpart	0.001	900	4	13	0	
20160920 093653	abril	rpart	0.001	900	4	14	0	
20160920 093707	abril	rpart	0.001	900	4	15	0	
20160920 093721	abril	rpart	0.001	900	4	16	0	
20160920 093737	abril	rpart	0.001	900	4	17	0	
20160920 093754	abril	rpart	0.001	900	4	18	0	
20160920 093811	abril	rpart	0.001	900	4	19	0	
20160920 093827	abril	rpart	0.001	900	4	20	0	
20160920 093831	abril	rpart	0.001	900	5	3	0	
20160920 093837	abril	rpart	0.001	900	5	4	0	
20160920 093845	abril	rpart	0.001	900	5	5	0	
20160920 093852	abril	rpart	0.001	900	5	6	0	
20160920 093901	abril	rpart	0.001	900	5	7	0	
20160920 093911	abril	rpart	0.001	900	5	8	0	
20160920 093922	abril	rpart	0.001	900	5	9	0	
20160920 093937	abril	rpart	0.001	900	5	10	0	
20160920 093951	abril	rpart	0.001	900	5	11	0	
20160920 094003	abril	rpart	0.001	900	5	12	0	
20160920 094016	abril	rpart	0.001	900	5	13	0	
20160920 094028	abril	rpart	0.001	900	5	14	0	
20160920 094041	abril	rpart	0.001	900	5	15	0	
20160920 094057	abril	rpart	0.001	900	5	16	0	
20160920 094112	abril	rpart	0.001	900	5	17	0	
20160920 094126	abril	rpart	0.001	900	5	18	0	
20160920 094141	abril	rpart	0.001	900	5	19	0	
20160920 094159	abril	rpart	0.001	900	5	20	0	
20160920 094204	abril	rpart	0.001	1000	2	3	0	
20160920 094210	abril	rpart	0.001	1000	2	4	0	
20160920 094216	abril	rpart	0.001	1000	2	5	0	
20160920 094223	abril	rpart	0.001	1000	2	6	0	
20160920 094233	abril	rpart	0.001	1000	2	7	0	
20160920 094242	abril	rpart	0.001	1000	2	8	0	
20160920 094252	abril	rpart	0.001	1000	2	9	0	
20160920 094304	abril	rpart	0.001	1000	2	10	0	
20160920 094317	abril	rpart	0.001	1000	2	11	0	
20160920 094328	abril	rpart	0.001	1000	2	12	0	
20160920 094339	abril	rpart	0.001	1000	2	13	0	
20160920 094352	abril	rpart	0.001	1000	2	14	0	
20160920 094407	abril	rpart	0.001	1000	2	15	0	
20160920 094423	abril	rpart	0.001	1000	2	16	0	
20160920 094437	abril	rpart	0.001	1000	2	17	0	
20160920 094450	abril	rpart	0.001	1000	2	18	0	
20160920 094508	abril	rpart	0.001	1000	2	19	0	
20160920 094522	abril	rpart	0.001	1000	2	20	0	
20160920 094526	abril	rpart	0.001	1000	3	3	0	
20160920 094532	abril	rpart	0.001	1000	3	4	0	
20160920 094540	abril	rpart	0.001	1000	3	5	0	
20160920 094549	abril	rpart	0.001	1000	3	6	0	
20160920 094559	abril	rpart	0.001	1000	3	7	0	
20160920 094608	abril	rpart	0.001	1000	3	8	0	
20160920 094619	abril	rpart	0.001	1000	3	9	0	
20160920 094631	abril	rpart	0.001	1000	3	10	0	
20160920 094642	abril	rpart	0.001	1000	3	11	0	
20160920 094653	abril	rpart	0.001	1000	3	12	0	
20160920 094707	abril	rpart	0.001	1000	3	13	0	
20160920 094721	abril	rpart	0.001	1000	3	14	0	
20160920 094736	abril	rpart	0.001	1000	3	15	0	
20160920 094754	abril	rpart	0.001	1000	3	16	0	
20160920 094811	abril	rpart	0.001	1000	3	17	0	
20160920 094825	abril	rpart	0.001	1000	3	18	0	
20160920 094842	abril	rpart	0.001	1000	3	19	0	
20160920 094857	abril	rpart	0.001	1000	3	20	0	
20160920 094903	abril	rpart	0.001	1000	4	3	0	
20160920 094909	abril	rpart	0.001	1000	4	4	0	
20160920 094919	abril	rpart	0.001	1000	4	5	0	
20160920 094927	abril	rpart	0.001	1000	4	6	0	
20160920 094934	abril	rpart	0.001	1000	4	7	0	
20160920 094943	abril	rpart	0.001	1000	4	8	0	
20160920 094954	abril	rpart	0.001	1000	4	9	0	
20160920 095005	abril	rpart	0.001	1000	4	10	0	
20160920 095016	abril	rpart	0.001	1000	4	11	0	
20160920 095030	abril	rpart	0.001	1000	4	12	0	
20160920 095042	abril	rpart	0.001	1000	4	13	0	
20160920 095056	abril	rpart	0.001	1000	4	14	0	
20160920 095111	abril	rpart	0.001	1000	4	15	0	
20160920 095125	abril	rpart	0.001	1000	4	16	0	
20160920 095143	abril	rpart	0.001	1000	4	17	0	
20160920 095157	abril	rpart	0.001	1000	4	18	0	
20160920 095215	abril	rpart	0.001	1000	4	19	0	
20160920 095235	abril	rpart	0.001	1000	4	20	0	
20160920 095239	abril	rpart	0.001	1000	5	3	0	
20160920 095245	abril	rpart	0.001	1000	5	4	0	
20160920 095253	abril	rpart	0.001	1000	5	5	0	
20160920 095305	abril	rpart	0.001	1000	5	6	0	
20160920 095313	abril	rpart	0.001	1000	5	7	0	
20160920 095323	abril	rpart	0.001	1000	5	8	0	
20160920 095333	abril	rpart	0.001	1000	5	9	0	
20160920 095347	abril	rpart	0.001	1000	5	10	0	
20160920 095358	abril	rpart	0.001	1000	5	11	0	
20160920 095412	abril	rpart	0.001	1000	5	12	0	
20160920 095429	abril	rpart	0.001	1000	5	13	0	
20160920 095446	abril	rpart	0.001	1000	5	14	0	
20160920 095500	abril	rpart	0.001	1000	5	15	0	
20160920 095517	abril	rpart	0.001	1000	5	16	0	
20160920 095532	abril	rpart	0.001	1000	5	17	0	
20160920 095547	abril	rpart	0.001	1000	5	18	0	
20160920 095601	abril	rpart	0.001	1000	5	19	0	
20160920 095619	abril	rpart	0.001	1000	5	20	0	
20160920 095624	abril	rpart	0.001	1500	2	3	0	
20160920 095630	abril	rpart	0.001	1500	2	4	0	
20160920 095637	abril	rpart	0.001	1500	2	5	0	
20160920 095647	abril	rpart	0.001	1500	2	6	0	
20160920 095655	abril	rpart	0.001	1500	2	7	0	
20160920 095704	abril	rpart	0.001	1500	2	8	0	
20160920 095715	abril	rpart	0.001	1500	2	9	0	
20160920 095726	abril	rpart	0.001	1500	2	10	0	
20160920 095738	abril	rpart	0.001	1500	2	11	0	
20160920 095748	abril	rpart	0.001	1500	2	12	0	
20160920 095800	abril	rpart	0.001	1500	2	13	0	
20160920 095813	abril	rpart	0.001	1500	2	14	0	
20160920 095827	abril	rpart	0.001	1500	2	15	0	
20160920 095840	abril	rpart	0.001	1500	2	16	0	
20160920 095856	abril	rpart	0.001	1500	2	17	0	
20160920 095911	abril	rpart	0.001	1500	2	18	0	
20160920 095932	abril	rpart	0.001	1500	2	19	0	
20160920 095946	abril	rpart	0.001	1500	2	20	0	
20160920 095951	abril	rpart	0.001	1500	3	3	0	
20160920 095957	abril	rpart	0.001	1500	3	4	0	
20160920 100005	abril	rpart	0.001	1500	3	5	0	
20160920 100013	abril	rpart	0.001	1500	3	6	0	
20160920 100024	abril	rpart	0.001	1500	3	7	0	
20160920 100033	abril	rpart	0.001	1500	3	8	0	
20160920 100047	abril	rpart	0.001	1500	3	9	0	
20160920 100059	abril	rpart	0.001	1500	3	10	0	
20160920 100112	abril	rpart	0.001	1500	3	11	0	
20160920 100124	abril	rpart	0.001	1500	3	12	0	
20160920 100135	abril	rpart	0.001	1500	3	13	0	
20160920 100147	abril	rpart	0.001	1500	3	14	0	
20160920 100204	abril	rpart	0.001	1500	3	15	0	
20160920 100217	abril	rpart	0.001	1500	3	16	0	
20160920 100233	abril	rpart	0.001	1500	3	17	0	
20160920 100250	abril	rpart	0.001	1500	3	18	0	
20160920 100304	abril	rpart	0.001	1500	3	19	0	
20160920 100319	abril	rpart	0.001	1500	3	20	0	
20160920 100324	abril	rpart	0.001	1500	4	3	0	
20160920 100329	abril	rpart	0.001	1500	4	4	0	
20160920 100336	abril	rpart	0.001	1500	4	5	0	
20160920 100344	abril	rpart	0.001	1500	4	6	0	
20160920 100352	abril	rpart	0.001	1500	4	7	0	
20160920 100402	abril	rpart	0.001	1500	4	8	0	
20160920 100415	abril	rpart	0.001	1500	4	9	0	
20160920 100428	abril	rpart	0.001	1500	4	10	0	
20160920 100441	abril	rpart	0.001	1500	4	11	0	
20160920 100454	abril	rpart	0.001	1500	4	12	0	
20160920 100509	abril	rpart	0.001	1500	4	13	0	
20160920 100525	abril	rpart	0.001	1500	4	14	0	
20160920 100544	abril	rpart	0.001	1500	4	15	0	
20160920 100559	abril	rpart	0.001	1500	4	16	0	
20160920 100613	abril	rpart	0.001	1500	4	17	0	
20160920 100632	abril	rpart	0.001	1500	4	18	0	
20160920 100651	abril	rpart	0.001	1500	4	19	0	
20160920 100710	abril	rpart	0.001	1500	4	20	0	
20160920 100715	abril	rpart	0.001	1500	5	3	0	
20160920 100720	abril	rpart	0.001	1500	5	4	0	
20160920 100727	abril	rpart	0.001	1500	5	5	0	
20160920 100737	abril	rpart	0.001	1500	5	6	0	
20160920 100746	abril	rpart	0.001	1500	5	7	0	
20160920 100754	abril	rpart	0.001	1500	5	8	0	
20160920 100804	abril	rpart	0.001	1500	5	9	0	
20160920 100816	abril	rpart	0.001	1500	5	10	0	
20160920 100829	abril	rpart	0.001	1500	5	11	0	
20160920 100842	abril	rpart	0.001	1500	5	12	0	
20160920 100856	abril	rpart	0.001	1500	5	13	0	
20160920 100909	abril	rpart	0.001	1500	5	14	0	
20160920 100925	abril	rpart	0.001	1500	5	15	0	
20160920 100943	abril	rpart	0.001	1500	5	16	0	
20160920 101000	abril	rpart	0.001	1500	5	17	0	
20160920 101017	abril	rpart	0.001	1500	5	18	0	
20160920 101032	abril	rpart	0.001	1500	5	19	0	
20160920 101052	abril	rpart	0.001	1500	5	20	0	
20160920 101057	abril	rpart	0.001	2000	2	3	0	
20160920 101103	abril	rpart	0.001	2000	2	4	0	
20160920 101109	abril	rpart	0.001	2000	2	5	0	
20160920 101118	abril	rpart	0.001	2000	2	6	0	
20160920 101126	abril	rpart	0.001	2000	2	7	0	
20160920 101135	abril	rpart	0.001	2000	2	8	0	
20160920 101147	abril	rpart	0.001	2000	2	9	0	
20160920 101159	abril	rpart	0.001	2000	2	10	0	
20160920 101211	abril	rpart	0.001	2000	2	11	0	
20160920 101225	abril	rpart	0.001	2000	2	12	0	
20160920 101240	abril	rpart	0.001	2000	2	13	0	
20160920 101253	abril	rpart	0.001	2000	2	14	0	
20160920 101307	abril	rpart	0.001	2000	2	15	0	
20160920 101318	abril	rpart	0.001	2000	2	16	0	
20160920 101332	abril	rpart	0.001	2000	2	17	0	
20160920 101344	abril	rpart	0.001	2000	2	18	0	
20160920 101358	abril	rpart	0.001	2000	2	19	0	
20160920 101410	abril	rpart	0.001	2000	2	20	0	
20160920 101416	abril	rpart	0.001	2000	3	3	0	
20160920 101423	abril	rpart	0.001	2000	3	4	0	
20160920 101430	abril	rpart	0.001	2000	3	5	0	
20160920 101437	abril	rpart	0.001	2000	3	6	0	
20160920 101447	abril	rpart	0.001	2000	3	7	0	
20160920 101456	abril	rpart	0.001	2000	3	8	0	
20160920 101505	abril	rpart	0.001	2000	3	9	0	
20160920 101517	abril	rpart	0.001	2000	3	10	0	
20160920 101530	abril	rpart	0.001	2000	3	11	0	
20160920 101545	abril	rpart	0.001	2000	3	12	0	
20160920 101556	abril	rpart	0.001	2000	3	13	0	
20160920 101610	abril	rpart	0.001	2000	3	14	0	
20160920 101624	abril	rpart	0.001	2000	3	15	0	
20160920 101636	abril	rpart	0.001	2000	3	16	0	
20160920 101650	abril	rpart	0.001	2000	3	17	0	
20160920 101705	abril	rpart	0.001	2000	3	18	0	
20160920 101718	abril	rpart	0.001	2000	3	19	0	
20160920 101735	abril	rpart	0.001	2000	3	20	0	
20160920 101740	abril	rpart	0.001	2000	4	3	0	
20160920 101745	abril	rpart	0.001	2000	4	4	0	
20160920 101753	abril	rpart	0.001	2000	4	5	0	
20160920 101801	abril	rpart	0.001	2000	4	6	0	
20160920 101812	abril	rpart	0.001	2000	4	7	0	
20160920 101821	abril	rpart	0.001	2000	4	8	0	
20160920 101830	abril	rpart	0.001	2000	4	9	0	
20160920 101842	abril	rpart	0.001	2000	4	10	0	
20160920 101852	abril	rpart	0.001	2000	4	11	0	
20160920 101906	abril	rpart	0.001	2000	4	12	0	
20160920 101922	abril	rpart	0.001	2000	4	13	0	
20160920 101937	abril	rpart	0.001	2000	4	14	0	
20160920 101954	abril	rpart	0.001	2000	4	15	0	
20160920 102007	abril	rpart	0.001	2000	4	16	0	
20160920 102022	abril	rpart	0.001	2000	4	17	0	
20160920 102037	abril	rpart	0.001	2000	4	18	0	
20160920 102050	abril	rpart	0.001	2000	4	19	0	
20160920 102106	abril	rpart	0.001	2000	4	20	0	
20160920 102111	abril	rpart	0.001	2000	5	3	0	
20160920 102116	abril	rpart	0.001	2000	5	4	0	
20160920 102122	abril	rpart	0.001	2000	5	5	0	
20160920 102131	abril	rpart	0.001	2000	5	6	0	
20160920 102139	abril	rpart	0.001	2000	5	7	0	
20160920 102147	abril	rpart	0.001	2000	5	8	0	
20160920 102158	abril	rpart	0.001	2000	5	9	0	
20160920 102209	abril	rpart	0.001	2000	5	10	0	
20160920 102220	abril	rpart	0.001	2000	5	11	0	
20160920 102232	abril	rpart	0.001	2000	5	12	0	
20160920 102243	abril	rpart	0.001	2000	5	13	0	
20160920 102258	abril	rpart	0.001	2000	5	14	0	
20160920 102312	abril	rpart	0.001	2000	5	15	0	
20160920 102326	abril	rpart	0.001	2000	5	16	0	
20160920 102341	abril	rpart	0.001	2000	5	17	0	
20160920 102359	abril	rpart	0.001	2000	5	18	0	
20160920 102416	abril	rpart	0.001	2000	5	19	0	
20160920 102435	abril	rpart	0.001	2000	5	20	0	
20160920 102440	abril	rpart	0.001	2500	2	3	0	
20160920 102446	abril	rpart	0.001	2500	2	4	0	
20160920 102453	abril	rpart	0.001	2500	2	5	0	
20160920 102501	abril	rpart	0.001	2500	2	6	0	
20160920 102512	abril	rpart	0.001	2500	2	7	0	
20160920 102522	abril	rpart	0.001	2500	2	8	0	
20160920 102531	abril	rpart	0.001	2500	2	9	0	
20160920 102542	abril	rpart	0.001	2500	2	10	0	
20160920 102557	abril	rpart	0.001	2500	2	11	0	
20160920 102608	abril	rpart	0.001	2500	2	12	0	
20160920 102623	abril	rpart	0.001	2500	2	13	0	
20160920 102635	abril	rpart	0.001	2500	2	14	0	
20160920 102648	abril	rpart	0.001	2500	2	15	0	
20160920 102700	abril	rpart	0.001	2500	2	16	0	
20160920 102714	abril	rpart	0.001	2500	2	17	0	
20160920 102730	abril	rpart	0.001	2500	2	18	0	
20160920 102743	abril	rpart	0.001	2500	2	19	0	
20160920 102759	abril	rpart	0.001	2500	2	20	0	
20160920 102805	abril	rpart	0.001	2500	3	3	0	
20160920 102813	abril	rpart	0.001	2500	3	4	0	
20160920 102819	abril	rpart	0.001	2500	3	5	0	
20160920 102826	abril	rpart	0.001	2500	3	6	0	
20160920 102834	abril	rpart	0.001	2500	3	7	0	
20160920 102844	abril	rpart	0.001	2500	3	8	0	
20160920 102854	abril	rpart	0.001	2500	3	9	0	
20160920 102908	abril	rpart	0.001	2500	3	10	0	
20160920 102918	abril	rpart	0.001	2500	3	11	0	
20160920 102934	abril	rpart	0.001	2500	3	12	0	
20160920 102946	abril	rpart	0.001	2500	3	13	0	
20160920 102959	abril	rpart	0.001	2500	3	14	0	
20160920 103012	abril	rpart	0.001	2500	3	15	0	
20160920 103025	abril	rpart	0.001	2500	3	16	0	
20160920 103040	abril	rpart	0.001	2500	3	17	0	
20160920 103057	abril	rpart	0.001	2500	3	18	0	
20160920 103110	abril	rpart	0.001	2500	3	19	0	
20160920 103127	abril	rpart	0.001	2500	3	20	0	
20160920 103131	abril	rpart	0.001	2500	4	3	0	
20160920 103137	abril	rpart	0.001	2500	4	4	0	
20160920 103143	abril	rpart	0.001	2500	4	5	0	
20160920 103150	abril	rpart	0.001	2500	4	6	0	
20160920 103157	abril	rpart	0.001	2500	4	7	0	
20160920 103208	abril	rpart	0.001	2500	4	8	0	
20160920 103218	abril	rpart	0.001	2500	4	9	0	
20160920 103230	abril	rpart	0.001	2500	4	10	0	
20160920 103242	abril	rpart	0.001	2500	4	11	0	
20160920 103258	abril	rpart	0.001	2500	4	12	0	
20160920 103309	abril	rpart	0.001	2500	4	13	0	
20160920 103325	abril	rpart	0.001	2500	4	14	0	
20160920 103337	abril	rpart	0.001	2500	4	15	0	
20160920 103351	abril	rpart	0.001	2500	4	16	0	
20160920 103403	abril	rpart	0.001	2500	4	17	0	
20160920 103419	abril	rpart	0.001	2500	4	18	0	
20160920 103432	abril	rpart	0.001	2500	4	19	0	
20160920 103449	abril	rpart	0.001	2500	4	20	0	
20160920 103454	abril	rpart	0.001	2500	5	3	0	
20160920 103501	abril	rpart	0.001	2500	5	4	0	
20160920 103509	abril	rpart	0.001	2500	5	5	0	
20160920 103517	abril	rpart	0.001	2500	5	6	0	
20160920 103524	abril	rpart	0.001	2500	5	7	0	
20160920 103535	abril	rpart	0.001	2500	5	8	0	
20160920 103546	abril	rpart	0.001	2500	5	9	0	
20160920 103559	abril	rpart	0.001	2500	5	10	0	
20160920 103614	abril	rpart	0.001	2500	5	11	0	
20160920 103628	abril	rpart	0.001	2500	5	12	0	
20160920 103642	abril	rpart	0.001	2500	5	13	0	
20160920 103656	abril	rpart	0.001	2500	5	14	0	
20160920 103709	abril	rpart	0.001	2500	5	15	0	
20160920 103723	abril	rpart	0.001	2500	5	16	0	
20160920 103736	abril	rpart	0.001	2500	5	17	0	
20160920 103751	abril	rpart	0.001	2500	5	18	0	
20160920 103806	abril	rpart	0.001	2500	5	19	0	
20160920 103824	abril	rpart	0.001	2500	5	20	0	
20160920 103829	abril	rpart	0.001	3000	2	3	0	
20160920 103835	abril	rpart	0.001	3000	2	4	0	
20160920 103841	abril	rpart	0.001	3000	2	5	0	
20160920 103850	abril	rpart	0.001	3000	2	6	0	
20160920 103900	abril	rpart	0.001	3000	2	7	0	
20160920 103908	abril	rpart	0.001	3000	2	8	0	
20160920 103919	abril	rpart	0.001	3000	2	9	0	
20160920 103930	abril	rpart	0.001	3000	2	10	0	
20160920 103942	abril	rpart	0.001	3000	2	11	0	
20160920 103957	abril	rpart	0.001	3000	2	12	0	
20160920 104011	abril	rpart	0.001	3000	2	13	0	
20160920 104023	abril	rpart	0.001	3000	2	14	0	
20160920 104038	abril	rpart	0.001	3000	2	15	0	
20160920 104051	abril	rpart	0.001	3000	2	16	0	
20160920 104108	abril	rpart	0.001	3000	2	17	0	
20160920 104123	abril	rpart	0.001	3000	2	18	0	
20160920 104136	abril	rpart	0.001	3000	2	19	0	
20160920 104148	abril	rpart	0.001	3000	2	20	0	
20160920 104152	abril	rpart	0.001	3000	3	3	0	
20160920 104158	abril	rpart	0.001	3000	3	4	0	
20160920 104208	abril	rpart	0.001	3000	3	5	0	
20160920 104215	abril	rpart	0.001	3000	3	6	0	
20160920 104223	abril	rpart	0.001	3000	3	7	0	
20160920 104232	abril	rpart	0.001	3000	3	8	0	
20160920 104242	abril	rpart	0.001	3000	3	9	0	
20160920 104256	abril	rpart	0.001	3000	3	10	0	
20160920 104310	abril	rpart	0.001	3000	3	11	0	
20160920 104323	abril	rpart	0.001	3000	3	12	0	
20160920 104334	abril	rpart	0.001	3000	3	13	0	
20160920 104347	abril	rpart	0.001	3000	3	14	0	
20160920 104359	abril	rpart	0.001	3000	3	15	0	
20160920 104412	abril	rpart	0.001	3000	3	16	0	
20160920 104425	abril	rpart	0.001	3000	3	17	0	
20160920 104438	abril	rpart	0.001	3000	3	18	0	
20160920 104454	abril	rpart	0.001	3000	3	19	0	
20160920 104507	abril	rpart	0.001	3000	3	20	0	
20160920 104513	abril	rpart	0.001	3000	4	3	0	
20160920 104519	abril	rpart	0.001	3000	4	4	0	
20160920 104525	abril	rpart	0.001	3000	4	5	0	
20160920 104533	abril	rpart	0.001	3000	4	6	0	
20160920 104542	abril	rpart	0.001	3000	4	7	0	
20160920 104550	abril	rpart	0.001	3000	4	8	0	
20160920 104600	abril	rpart	0.001	3000	4	9	0	
20160920 104611	abril	rpart	0.001	3000	4	10	0	
20160920 104622	abril	rpart	0.001	3000	4	11	0	
20160920 104634	abril	rpart	0.001	3000	4	12	0	
20160920 104649	abril	rpart	0.001	3000	4	13	0	
20160920 104701	abril	rpart	0.001	3000	4	14	0	
20160920 104714	abril	rpart	0.001	3000	4	15	0	
20160920 104727	abril	rpart	0.001	3000	4	16	0	
20160920 104740	abril	rpart	0.001	3000	4	17	0	
20160920 104754	abril	rpart	0.001	3000	4	18	0	
20160920 104807	abril	rpart	0.001	3000	4	19	0	
20160920 104821	abril	rpart	0.001	3000	4	20	0	
20160920 104826	abril	rpart	0.001	3000	5	3	0	
20160920 104831	abril	rpart	0.001	3000	5	4	0	
20160920 104838	abril	rpart	0.001	3000	5	5	0	
20160920 104845	abril	rpart	0.001	3000	5	6	0	
20160920 104855	abril	rpart	0.001	3000	5	7	0	
20160920 104904	abril	rpart	0.001	3000	5	8	0	
20160920 104917	abril	rpart	0.001	3000	5	9	0	
20160920 104926	abril	rpart	0.001	3000	5	10	0	
20160920 104938	abril	rpart	0.001	3000	5	11	0	
20160920 104953	abril	rpart	0.001	3000	5	12	0	
20160920 105007	abril	rpart	0.001	3000	5	13	0	
20160920 105023	abril	rpart	0.001	3000	5	14	0	
20160920 105038	abril	rpart	0.001	3000	5	15	0	
20160920 105052	abril	rpart	0.001	3000	5	16	0	
20160920 105105	abril	rpart	0.001	3000	5	17	0	
20160920 105122	abril	rpart	0.001	3000	5	18	0	
20160920 105136	abril	rpart	0.001	3000	5	19	0	
20160920 105149	abril	rpart	0.001	3000	5	20	0	
20160920 105155	abril	rpart	0.005	20	2	3	0	
20160920 105202	abril	rpart	0.005	20	2	4	595000	
20160920 105210	abril	rpart	0.005	20	2	5	595000	
20160920 105220	abril	rpart	0.005	20	2	6	571666.7	
20160920 105230	abril	rpart	0.005	20	2	7	571666.7	
20160920 105239	abril	rpart	0.005	20	2	8	571666.7	
20160920 105250	abril	rpart	0.005	20	2	9	571666.7	
20160920 105302	abril	rpart	0.005	20	2	10	571666.7	
20160920 105314	abril	rpart	0.005	20	2	11	571666.7	
20160920 105326	abril	rpart	0.005	20	2	12	571666.7	
20160920 105338	abril	rpart	0.005	20	2	13	571666.7	
20160920 105354	abril	rpart	0.005	20	2	14	571666.7	
